SID,SEASON,BASIN,SUBBASIN,NAME,ISO_TIME,NATURE,LAT,LON,USA_ATCF_ID,USA_WIND,USA_PRES,Target_Delta_Wind_6h,Target_Delta_Pres_6h,Target_Delta_Wind_12h,Target_Delta_Pres_12h,Target_Delta_Wind_18h,Target_Delta_Pres_18h,Target_Delta_Wind_24h,Target_Delta_Pres_24h,Target_Delta_Wind_30h,Target_Delta_Pres_30h,Target_Delta_Wind_36h,Target_Delta_Pres_36h,Target_Delta_Wind_42h,Target_Delta_Pres_42h,Target_Delta_Wind_48h,Target_Delta_Pres_48h,Target_Delta_Wind_54h,Target_Delta_Pres_54h,Target_Delta_Wind_60h,Target_Delta_Pres_60h,Target_Delta_Wind_66h,Target_Delta_Pres_66h,Target_Delta_Wind_72h,Target_Delta_Pres_72h,Target_Delta_Wind_78h,Target_Delta_Pres_78h,Target_Delta_Wind_84h,Target_Delta_Pres_84h,Target_Delta_Wind_90h,Target_Delta_Pres_90h,Target_Delta_Wind_96h,Target_Delta_Pres_96h,Target_Delta_Wind_102h,Target_Delta_Pres_102h,Target_Delta_Wind_108h,Target_Delta_Pres_108h,Target_Delta_Wind_114h,Target_Delta_Pres_114h,Target_Delta_Wind_120h,Target_Delta_Pres_120h,Year
2017254N16251,2017,EP,MM,OTIS,2017-09-16 00:00:00,TS,15.9,234.5,EP152017,25.0,1008.0,0.0,0.0,5.0,-1.0,10.0,-2.0,15.0,-3.0,25.0,-7.0,40.0,-17.0,55.0,-28.0,75.0,-43.0,65.0,-35.0,40.0,-17.0,20.0,-6.0,15.0,-4.0,10.0,-2.0,5.0,-1.0,5.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,1.0,2017
2017257N16251,2017,EP,MM,NORMA,2017-09-14 12:00:00,TS,16.9,250.625,EP172017,35.0,1004.0,5.0,-1.0,10.0,-3.0,15.0,-6.0,20.0,-10.0,25.0,-15.0,30.0,-19.0,30.0,-19.0,25.0,-16.0,20.0,-15.0,15.0,-7.0,10.0,-5.0,10.0,-3.0,10.0,-3.0,10.0,-5.0,10.0,-5.0,10.0,-5.0,5.0,-2.0,0.0,0.0,-5.0,0.0,-5.0,1.0,2017
2017257N16251,2017,EP,MM,NORMA,2017-09-15 00:00:00,TS,17.9,250.625,EP172017,45.0,1001.0,5.0,-3.0,10.0,-7.0,15.0,-12.0,20.0,-16.0,20.0,-16.0,15.0,-13.0,10.0,-12.0,5.0,-4.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,-2.0,0.0,-2.0,-5.0,1.0,-10.0,3.0,-15.0,3.0,-15.0,4.0,-15.0,4.0,-15.0,5.0,2017
2017257N16251,2017,EP,MM,NORMA,2017-09-15 12:00:00,TS,18.6,250.3125,EP172017,55.0,994.0,5.0,-5.0,10.0,-9.0,10.0,-9.0,5.0,-6.0,0.0,-5.0,-5.0,3.0,-10.0,5.0,-10.0,7.0,-10.0,7.0,-10.0,5.0,-10.0,5.0,-10.0,5.0,-15.0,8.0,-20.0,10.0,-25.0,10.0,-25.0,11.0,-25.0,11.0,-25.0,12.0,-30.0,13.0,-30.0,13.0,2017
2017257N16251,2017,EP,MM,NORMA,2017-09-16 00:00:00,TS,18.9,249.875,EP172017,65.0,985.0,0.0,0.0,-5.0,3.0,-10.0,4.0,-15.0,12.0,-20.0,14.0,-20.0,16.0,-20.0,16.0,-20.0,14.0,-20.0,14.0,-20.0,14.0,-25.0,17.0,-30.0,19.0,-35.0,19.0,-35.0,20.0,-35.0,20.0,-35.0,21.0,-40.0,22.0,-40.0,22.0,-40.0,22.0,-40.0,22.0,2017
2017257N16251,2017,EP,MM,NORMA,2017-09-16 12:00:00,TS,19.2,249.8125,EP172017,60.0,988.0,-5.0,1.0,-10.0,9.0,-15.0,11.0,-15.0,13.0,-15.0,13.0,-15.0,11.0,-15.0,11.0,-15.0,11.0,-20.0,14.0,-25.0,16.0,-30.0,16.0,-30.0,17.0,-30.0,17.0,-30.0,18.0,-35.0,19.0,-35.0,19.0,-35.0,19.0,-35.0,19.0,-35.0,19.0,-40.0,20.0,2017
2017257N16251,2017,EP,MM,NORMA,2017-09-17 00:00:00,TS,19.8,249.8125,EP172017,50.0,997.0,-5.0,2.0,-5.0,4.0,-5.0,4.0,-5.0,2.0,-5.0,2.0,-5.0,2.0,-10.0,5.0,-15.0,7.0,-20.0,7.0,-20.0,8.0,-20.0,8.0,-20.0,9.0,-25.0,10.0,-25.0,10.0,-25.0,10.0,-25.0,10.0,-25.0,10.0,-30.0,11.0,-30.0,11.0,-30.0,13.0,2017
2017258N10337,2017,,,LEE,2017-09-15 00:00:00,TS,10.6,335.296875,AL142017,30.0,1010.0,0.0,-2.0,0.0,-2.0,0.0,-1.0,0.0,-1.0,0.0,-2.0,5.0,-3.0,5.0,-3.0,5.0,-3.0,5.0,-3.0,0.0,-2.0,0.0,-2.0,0.0,-2.0,0.0,-2.0,0.0,-2.0,0.0,-2.0,-5.0,-1.0,-5.0,-1.0,0.0,-2.0,5.0,-3.0,10.0,-4.0,2017
2017258N10337,2017,,,LEE,2017-09-15 12:00:00,TS,11.7,332.40625,AL142017,30.0,1008.0,0.0,1.0,0.0,1.0,0.0,0.0,5.0,-1.0,5.0,-1.0,5.0,-1.0,5.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,1.0,-5.0,1.0,0.0,0.0,5.0,-1.0,10.0,-2.0,5.0,-1.0,0.0,1.0,2017
2017258N10337,2017,,,LEE,2017-09-16 00:00:00,TS,12.6,329.5,AL142017,30.0,1009.0,0.0,-1.0,5.0,-2.0,5.0,-2.0,5.0,-2.0,5.0,-2.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,-5.0,0.0,-5.0,0.0,0.0,-1.0,5.0,-2.0,10.0,-3.0,5.0,-2.0,0.0,0.0,0.0,2.0,-5.0,6.0,2017
2017258N10337,2017,,,LEE,2017-09-16 12:00:00,TS,12.5,326.90625,AL142017,35.0,1007.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,1.0,-5.0,1.0,-5.0,1.0,-5.0,1.0,-5.0,1.0,-5.0,1.0,-10.0,2.0,-10.0,2.0,-5.0,1.0,0.0,0.0,5.0,-1.0,0.0,0.0,-5.0,2.0,-5.0,4.0,-10.0,8.0,-10.0,9.0,-10.0,9.0,2017
2017258N10337,2017,,,LEE,2017-09-17 00:00:00,TS,12.7,325.40625,AL142017,35.0,1007.0,0.0,0.0,-5.0,1.0,-5.0,1.0,-5.0,1.0,-5.0,1.0,-5.0,1.0,-5.0,1.0,-10.0,2.0,-10.0,2.0,-5.0,1.0,0.0,0.0,5.0,-1.0,0.0,0.0,-5.0,2.0,-5.0,4.0,-10.0,8.0,-10.0,9.0,-10.0,9.0,-10.0,9.0,-10.0,9.0,2017
2017258N10337,2017,,,LEE,2017-09-17 12:00:00,TS,12.9,323.8125,AL142017,30.0,1008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,1.0,-5.0,1.0,0.0,0.0,5.0,-1.0,10.0,-2.0,5.0,-1.0,0.0,1.0,0.0,3.0,-5.0,7.0,-5.0,8.0,-5.0,8.0,-5.0,8.0,-5.0,8.0,-5.0,8.0,-5.0,6.0,2017
2017258N10337,2017,,,LEE,2017-09-18 00:00:00,TS,13.4,322.09375,AL142017,30.0,1008.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,1.0,-5.0,1.0,0.0,0.0,5.0,-1.0,10.0,-2.0,5.0,-1.0,0.0,1.0,0.0,3.0,-5.0,7.0,-5.0,8.0,-5.0,8.0,-5.0,8.0,-5.0,8.0,-5.0,8.0,-5.0,6.0,0.0,4.0,5.0,2.0,2017
2017258N10337,2017,,,LEE,2017-09-18 12:00:00,TS,14.2,319.8125,AL142017,30.0,1008.0,0.0,0.0,-5.0,1.0,-5.0,1.0,0.0,0.0,5.0,-1.0,10.0,-2.0,5.0,-1.0,0.0,1.0,0.0,3.0,-5.0,7.0,-5.0,8.0,-5.0,8.0,-5.0,8.0,-5.0,8.0,-5.0,8.0,-5.0,6.0,0.0,4.0,5.0,2.0,5.0,1.0,10.0,-2.0,2017
2017258N10337,2017,,,LEE,2017-09-19 00:00:00,TS,14.9,317.40625,AL142017,25.0,1009.0,0.0,0.0,5.0,-1.0,10.0,-2.0,15.0,-3.0,10.0,-2.0,5.0,0.0,5.0,2.0,0.0,6.0,0.0,7.0,0.0,7.0,0.0,7.0,0.0,7.0,0.0,7.0,0.0,5.0,5.0,3.0,10.0,1.0,10.0,0.0,15.0,-3.0,20.0,-6.0,25.0,-9.0,2017
2017258N10337,2017,,,LEE,2017-09-19 12:00:00,TS,16.1,316.1875,AL142017,30.0,1008.0,5.0,-1.0,10.0,-2.0,5.0,-1.0,0.0,1.0,0.0,3.0,-5.0,7.0,-5.0,8.0,-5.0,8.0,-5.0,8.0,-5.0,8.0,-5.0,8.0,-5.0,6.0,0.0,4.0,5.0,2.0,5.0,1.0,10.0,-2.0,15.0,-5.0,20.0,-8.0,35.0,-18.0,45.0,-25.0,2017
2017258N10337,2017,,,LEE,2017-09-20 00:00:00,TS,17.6,315.0,AL142017,40.0,1006.0,-5.0,1.0,-10.0,3.0,-10.0,5.0,-15.0,9.0,-15.0,10.0,-15.0,10.0,-15.0,10.0,-15.0,10.0,-15.0,10.0,-15.0,8.0,-10.0,6.0,-5.0,4.0,-5.0,3.0,0.0,0.0,5.0,-3.0,10.0,-6.0,25.0,-16.0,35.0,-23.0,40.0,-26.0,45.0,-30.0,2017
2017258N10337,2017,,,LEE,2017-09-22 12:00:00,TS,30.0,311.09375,AL142017,25.0,1014.0,5.0,-2.0,10.0,-4.0,10.0,-5.0,15.0,-8.0,20.0,-11.0,25.0,-14.0,40.0,-24.0,50.0,-31.0,55.0,-34.0,60.0,-38.0,55.0,-36.0,55.0,-34.0,50.0,-30.0,55.0,-32.0,60.0,-35.0,65.0,-38.0,70.0,-42.0,70.0,-44.0,70.0,-47.0,75.0,-51.0,2017
2017258N10337,2017,,,LEE,2017-09-23 00:00:00,TS,31.1,310.8125,AL142017,35.0,1010.0,0.0,-1.0,5.0,-4.0,10.0,-7.0,15.0,-10.0,30.0,-20.0,40.0,-27.0,45.0,-30.0,50.0,-34.0,45.0,-32.0,45.0,-30.0,40.0,-26.0,45.0,-28.0,50.0,-31.0,55.0,-34.0,60.0,-38.0,60.0,-40.0,60.0,-43.0,65.0,-47.0,65.0,-48.0,60.0,-45.0,2017
2017258N10337,2017,,,LEE,2017-09-23 12:00:00,TS,31.8,310.59375,AL142017,40.0,1006.0,5.0,-3.0,10.0,-6.0,25.0,-16.0,35.0,-23.0,40.0,-26.0,45.0,-30.0,40.0,-28.0,40.0,-26.0,35.0,-22.0,40.0,-24.0,45.0,-27.0,50.0,-30.0,55.0,-34.0,55.0,-36.0,55.0,-39.0,60.0,-43.0,60.0,-44.0,55.0,-41.0,50.0,-37.0,45.0,-33.0,2017
2017258N10337,2017,,,LEE,2017-09-24 00:00:00,TS,31.9,309.90625,AL142017,50.0,1000.0,15.0,-10.0,25.0,-17.0,30.0,-20.0,35.0,-24.0,30.0,-22.0,30.0,-20.0,25.0,-16.0,30.0,-18.0,35.0,-21.0,40.0,-24.0,45.0,-28.0,45.0,-30.0,45.0,-33.0,50.0,-37.0,50.0,-38.0,45.0,-35.0,40.0,-31.0,35.0,-27.0,30.0,-23.0,25.0,-19.0,2017
2017258N10337,2017,,,LEE,2017-09-24 12:00:00,TS,31.5,309.90625,AL142017,75.0,983.0,5.0,-3.0,10.0,-7.0,5.0,-5.0,5.0,-3.0,0.0,1.0,5.0,-1.0,10.0,-4.0,15.0,-7.0,20.0,-11.0,20.0,-13.0,20.0,-16.0,25.0,-20.0,25.0,-21.0,20.0,-18.0,15.0,-14.0,10.0,-10.0,5.0,-6.0,0.0,-2.0,-5.0,0.0,-10.0,2.0,2017
2017258N10337,2017,,,LEE,2017-09-25 00:00:00,TS,31.2,310.40625,AL142017,85.0,976.0,-5.0,2.0,-5.0,4.0,-10.0,8.0,-5.0,6.0,0.0,3.0,5.0,0.0,10.0,-4.0,10.0,-6.0,10.0,-9.0,15.0,-13.0,15.0,-14.0,10.0,-11.0,5.0,-7.0,0.0,-3.0,-5.0,1.0,-10.0,5.0,-15.0,7.0,-20.0,9.0,-30.0,11.0,-35.0,14.0,2017
2017260N12310,2017,,,MARIA,2017-09-16 12:00:00,TS,12.2,310.3125,AL152017,30.0,1006.0,10.0,-2.0,15.0,-4.0,25.0,-12.0,30.0,-16.0,35.0,-20.0,45.0,-27.0,50.0,-29.0,70.0,-39.0,80.0,-50.0,115.0,-82.0,105.0,-66.0,110.0,-75.0,115.0,-86.0,120.0,-97.0,110.0,-93.0,85.0,-71.0,65.0,-47.0,65.0,-48.0,70.0,-47.0,70.0,-47.0,2017
2017260N12310,2017,,,MARIA,2017-09-17 00:00:00,TS,12.4,306.90625,AL152017,45.0,1002.0,10.0,-8.0,15.0,-12.0,20.0,-16.0,30.0,-23.0,35.0,-25.0,55.0,-35.0,65.0,-46.0,100.0,-78.0,90.0,-62.0,95.0,-71.0,100.0,-82.0,105.0,-93.0,95.0,-89.0,70.0,-67.0,50.0,-43.0,50.0,-44.0,55.0,-43.0,55.0,-43.0,60.0,-42.0,65.0,-49.0,2017
2017260N12310,2017,,,MARIA,2017-09-17 12:00:00,TS,13.3,304.3125,AL152017,60.0,990.0,5.0,-4.0,15.0,-11.0,20.0,-13.0,40.0,-23.0,50.0,-34.0,85.0,-66.0,75.0,-50.0,80.0,-59.0,85.0,-70.0,90.0,-81.0,80.0,-77.0,55.0,-55.0,35.0,-31.0,35.0,-32.0,40.0,-31.0,40.0,-31.0,45.0,-30.0,50.0,-37.0,50.0,-31.0,50.0,-32.0,2017
2017260N12310,2017,,,MARIA,2017-09-18 00:00:00,TS,14.0,302.0,AL152017,75.0,979.0,5.0,-2.0,25.0,-12.0,35.0,-23.0,70.0,-55.0,60.0,-39.0,65.0,-48.0,70.0,-59.0,75.0,-70.0,65.0,-66.0,40.0,-44.0,20.0,-20.0,20.0,-21.0,25.0,-20.0,25.0,-20.0,30.0,-19.0,35.0,-26.0,35.0,-20.0,35.0,-21.0,35.0,-20.0,30.0,-26.0,2017
2017260N12310,2017,,CS,MARIA,2017-09-18 12:00:00,TS,14.5,300.3125,AL152017,100.0,967.0,10.0,-11.0,45.0,-43.0,35.0,-27.0,40.0,-36.0,45.0,-47.0,50.0,-58.0,40.0,-54.0,15.0,-32.0,-5.0,-8.0,-5.0,-9.0,0.0,-8.0,0.0,-8.0,5.0,-7.0,10.0,-14.0,10.0,-8.0,10.0,-9.0,10.0,-8.0,5.0,-14.0,0.0,-15.0,0.0,-15.0,2017
2017260N12310,2017,,CS,MARIA,2017-09-19 00:00:00,TS,15.3,298.90625,AL152017,145.0,924.0,-10.0,16.0,-5.0,7.0,0.0,-4.0,5.0,-15.0,-5.0,-11.0,-30.0,11.0,-50.0,35.0,-50.0,34.0,-45.0,35.0,-45.0,35.0,-40.0,36.0,-35.0,29.0,-35.0,35.0,-35.0,34.0,-35.0,35.0,-40.0,29.0,-45.0,28.0,-45.0,28.0,-45.0,28.0,-45.0,21.0,2017
2017260N12310,2017,,CS,MARIA,2017-09-19 12:00:00,TS,16.1,297.3125,AL152017,140.0,931.0,5.0,-11.0,10.0,-22.0,0.0,-18.0,-25.0,4.0,-45.0,28.0,-45.0,27.0,-40.0,28.0,-40.0,28.0,-35.0,29.0,-30.0,22.0,-30.0,28.0,-30.0,27.0,-30.0,28.0,-35.0,22.0,-40.0,21.0,-40.0,21.0,-40.0,21.0,-40.0,14.0,-45.0,11.0,-45.0,16.0,2017
2017260N12310,2017,,CS,MARIA,2017-09-20 00:00:00,TS,17.0,295.6875,AL152017,150.0,909.0,-10.0,4.0,-35.0,26.0,-55.0,50.0,-55.0,49.0,-50.0,50.0,-50.0,50.0,-45.0,51.0,-40.0,44.0,-40.0,50.0,-40.0,49.0,-40.0,50.0,-45.0,44.0,-50.0,43.0,-50.0,43.0,-50.0,43.0,-50.0,36.0,-55.0,33.0,-55.0,38.0,-60.0,34.0,-65.0,38.0,2017
2017260N12310,2017,,,MARIA,2017-09-20 12:00:00,TS,18.2,293.8125,AL152017,115.0,935.0,-20.0,24.0,-20.0,23.0,-15.0,24.0,-15.0,24.0,-10.0,25.0,-5.0,18.0,-5.0,24.0,-5.0,23.0,-5.0,24.0,-10.0,18.0,-15.0,17.0,-15.0,17.0,-15.0,17.0,-15.0,10.0,-20.0,7.0,-20.0,12.0,-25.0,8.0,-30.0,12.0,-40.0,19.0,-45.0,26.0,2017
2017260N12310,2017,,,MARIA,2017-09-21 00:00:00,TS,19.0,292.375,AL152017,95.0,958.0,5.0,1.0,5.0,1.0,10.0,2.0,15.0,-5.0,15.0,1.0,15.0,0.0,15.0,1.0,10.0,-5.0,5.0,-6.0,5.0,-6.0,5.0,-6.0,5.0,-13.0,0.0,-16.0,0.0,-11.0,-5.0,-15.0,-10.0,-11.0,-20.0,-4.0,-25.0,3.0,-25.0,8.0,-25.0,8.0,2017
2017260N12310,2017,,,MARIA,2017-09-21 12:00:00,TS,19.9,291.1875,AL152017,100.0,959.0,5.0,1.0,10.0,-6.0,10.0,0.0,10.0,-1.0,10.0,0.0,5.0,-6.0,0.0,-7.0,0.0,-7.0,0.0,-7.0,0.0,-14.0,-5.0,-17.0,-5.0,-12.0,-10.0,-16.0,-15.0,-12.0,-25.0,-5.0,-30.0,2.0,-30.0,7.0,-30.0,7.0,-35.0,11.0,-35.0,11.0,2017
2017260N12310,2017,,,MARIA,2017-09-22 00:00:00,TS,20.8,290.0,AL152017,110.0,953.0,0.0,6.0,0.0,5.0,0.0,6.0,-5.0,0.0,-10.0,-1.0,-10.0,-1.0,-10.0,-1.0,-10.0,-8.0,-15.0,-11.0,-15.0,-6.0,-20.0,-10.0,-25.0,-6.0,-35.0,1.0,-40.0,8.0,-40.0,13.0,-40.0,13.0,-45.0,17.0,-45.0,17.0,-45.0,22.0,-45.0,22.0,2017
2017260N12310,2017,,,MARIA,2017-09-22 12:00:00,TS,21.9,289.125,AL152017,110.0,958.0,0.0,1.0,-5.0,-5.0,-10.0,-6.0,-10.0,-6.0,-10.0,-6.0,-10.0,-13.0,-15.0,-16.0,-15.0,-11.0,-20.0,-15.0,-25.0,-11.0,-35.0,-4.0,-40.0,3.0,-40.0,8.0,-40.0,8.0,-45.0,12.0,-45.0,12.0,-45.0,17.0,-45.0,17.0,-45.0,18.0,-45.0,19.0,2017
2017260N12310,2017,,,MARIA,2017-09-23 00:00:00,TS,23.7,288.375,AL152017,105.0,953.0,-5.0,-1.0,-5.0,-1.0,-5.0,-1.0,-5.0,-8.0,-10.0,-11.0,-10.0,-6.0,-15.0,-10.0,-20.0,-6.0,-30.0,1.0,-35.0,8.0,-35.0,13.0,-35.0,13.0,-40.0,17.0,-40.0,17.0,-40.0,22.0,-40.0,22.0,-40.0,23.0,-40.0,24.0,-40.0,26.0,-40.0,26.0,2017
2017260N12310,2017,,,MARIA,2017-09-23 12:00:00,TS,25.1,287.875,AL152017,100.0,952.0,0.0,0.0,0.0,-7.0,-5.0,-10.0,-5.0,-5.0,-10.0,-9.0,-15.0,-5.0,-25.0,2.0,-30.0,9.0,-30.0,14.0,-30.0,14.0,-35.0,18.0,-35.0,18.0,-35.0,23.0,-35.0,23.0,-35.0,24.0,-35.0,25.0,-35.0,27.0,-35.0,27.0,-40.0,30.0,-40.0,30.0,2017
2017260N12310,2017,,,MARIA,2017-09-24 00:00:00,TS,26.6,287.625,AL152017,100.0,945.0,-5.0,-3.0,-5.0,2.0,-10.0,-2.0,-15.0,2.0,-25.0,9.0,-30.0,16.0,-30.0,21.0,-30.0,21.0,-35.0,25.0,-35.0,25.0,-35.0,30.0,-35.0,30.0,-35.0,31.0,-35.0,32.0,-35.0,34.0,-35.0,34.0,-40.0,37.0,-40.0,37.0,-45.0,40.0,-45.0,40.0,2017
2017260N12310,2017,,,MARIA,2017-09-24 12:00:00,TS,28.4,287.1875,AL152017,95.0,947.0,-5.0,-4.0,-10.0,0.0,-20.0,7.0,-25.0,14.0,-25.0,19.0,-25.0,19.0,-30.0,23.0,-30.0,23.0,-30.0,28.0,-30.0,28.0,-30.0,29.0,-30.0,30.0,-30.0,32.0,-30.0,32.0,-35.0,35.0,-35.0,35.0,-40.0,38.0,-40.0,38.0,-45.0,40.0,-45.0,41.0,2017
2017260N12310,2017,,,MARIA,2017-09-25 00:00:00,TS,29.7,287.125,AL152017,85.0,947.0,-10.0,7.0,-15.0,14.0,-15.0,19.0,-15.0,19.0,-20.0,23.0,-20.0,23.0,-20.0,28.0,-20.0,28.0,-20.0,29.0,-20.0,30.0,-20.0,32.0,-20.0,32.0,-25.0,35.0,-25.0,35.0,-30.0,38.0,-30.0,38.0,-35.0,40.0,-35.0,41.0,-35.0,41.0,-35.0,41.0,2017
2017260N12310,2017,,,MARIA,2017-09-25 12:00:00,TS,30.8,287.0,AL152017,70.0,961.0,0.0,5.0,0.0,5.0,-5.0,9.0,-5.0,9.0,-5.0,14.0,-5.0,14.0,-5.0,15.0,-5.0,16.0,-5.0,18.0,-5.0,18.0,-10.0,21.0,-10.0,21.0,-15.0,24.0,-15.0,24.0,-20.0,26.0,-20.0,27.0,-20.0,27.0,-20.0,27.0,-20.0,27.0,-20.0,27.0,2017
2017260N12310,2017,,,MARIA,2017-09-26 00:00:00,TS,32.0,286.875,AL152017,70.0,966.0,-5.0,4.0,-5.0,4.0,-5.0,9.0,-5.0,9.0,-5.0,10.0,-5.0,11.0,-5.0,13.0,-5.0,13.0,-10.0,16.0,-10.0,16.0,-15.0,19.0,-15.0,19.0,-20.0,21.0,-20.0,22.0,-20.0,22.0,-20.0,22.0,-20.0,22.0,-20.0,22.0,-25.0,25.0,-25.0,28.0,2017
2017260N12310,2017,,,MARIA,2017-09-26 12:00:00,TS,33.3,286.875,AL152017,65.0,970.0,0.0,5.0,0.0,5.0,0.0,6.0,0.0,7.0,0.0,9.0,0.0,9.0,-5.0,12.0,-5.0,12.0,-10.0,15.0,-10.0,15.0,-15.0,17.0,-15.0,18.0,-15.0,18.0,-15.0,18.0,-15.0,18.0,-15.0,18.0,-20.0,21.0,-20.0,24.0,-20.0,26.0,-20.0,29.0,2017
2017260N12310,2017,,,MARIA,2017-09-27 00:00:00,TS,34.4,287.0,AL152017,65.0,975.0,0.0,1.0,0.0,2.0,0.0,4.0,0.0,4.0,-5.0,7.0,-5.0,7.0,-10.0,10.0,-10.0,10.0,-15.0,12.0,-15.0,13.0,-15.0,13.0,-15.0,13.0,-15.0,13.0,-15.0,13.0,-20.0,16.0,-20.0,19.0,-20.0,21.0,-20.0,24.0,-20.0,28.0,-25.0,30.0,2017
2017260N12310,2017,,,MARIA,2017-09-27 12:00:00,TS,35.4,287.1875,AL152017,65.0,977.0,0.0,2.0,0.0,2.0,-5.0,5.0,-5.0,5.0,-10.0,8.0,-10.0,8.0,-15.0,10.0,-15.0,11.0,-15.0,11.0,-15.0,11.0,-15.0,11.0,-15.0,11.0,-20.0,14.0,-20.0,17.0,-20.0,19.0,-20.0,22.0,-20.0,26.0,-25.0,28.0,-25.0,35.0,-35.0,39.0,2017
2017277N11279,2017,,CS,NATE,2017-10-04 12:00:00,TS,12.0,278.1875,AL162017,25.0,1005.0,5.0,0.0,5.0,-1.0,10.0,-4.0,10.0,-6.0,10.0,-5.0,10.0,-5.0,15.0,-6.0,15.0,-9.0,20.0,-10.0,30.0,-15.0,45.0,-18.0,55.0,-19.0,55.0,-24.0,50.0,-22.0,35.0,-21.0,10.0,-12.0,0.0,-9.0,-5.0,-6.0,-5.0,-1.0,0.0,0.0,2017
2017277N11279,2017,,CS,NATE,2017-10-05 00:00:00,TS,12.6,277.3125,AL162017,30.0,1004.0,5.0,-3.0,5.0,-5.0,5.0,-4.0,5.0,-4.0,10.0,-5.0,10.0,-8.0,15.0,-9.0,25.0,-14.0,40.0,-17.0,50.0,-18.0,50.0,-23.0,45.0,-21.0,30.0,-20.0,5.0,-11.0,-5.0,-8.0,-10.0,-5.0,-10.0,0.0,-5.0,1.0,-5.0,1.0,-5.0,2.0,2017
2017277N11279,2017,,CS,NATE,2017-10-05 12:00:00,TS,13.9,276.5,AL162017,35.0,999.0,0.0,1.0,0.0,1.0,5.0,0.0,5.0,-3.0,10.0,-4.0,20.0,-9.0,35.0,-12.0,45.0,-13.0,45.0,-18.0,40.0,-16.0,25.0,-15.0,0.0,-6.0,-10.0,-3.0,-15.0,0.0,-15.0,5.0,-10.0,6.0,-10.0,6.0,-10.0,7.0,-10.0,7.0,-10.0,8.0,2017
2017277N11279,2017,,,NATE,2017-10-06 00:00:00,TS,15.3,275.625,AL162017,35.0,1000.0,5.0,-1.0,5.0,-4.0,10.0,-5.0,20.0,-10.0,35.0,-13.0,45.0,-14.0,45.0,-19.0,40.0,-17.0,25.0,-16.0,0.0,-7.0,-10.0,-4.0,-15.0,-1.0,-15.0,4.0,-10.0,5.0,-10.0,5.0,-10.0,6.0,-10.0,6.0,-10.0,7.0,-10.0,4.0,-10.0,1.0,2017
2017280N32321,2017,,,OPHELIA,2017-10-09 12:00:00,TS,31.3,320.0,AL172017,35.0,1008.0,5.0,-3.0,5.0,-3.0,10.0,-5.0,10.0,-6.0,10.0,-6.0,15.0,-8.0,20.0,-10.0,25.0,-14.0,30.0,-17.0,35.0,-22.0,40.0,-26.0,45.0,-33.0,50.0,-37.0,55.0,-41.0,55.0,-42.0,45.0,-34.0,45.0,-35.0,50.0,-38.0,60.0,-45.0,65.0,-49.0,2017
2017280N32321,2017,,,OPHELIA,2017-10-10 00:00:00,TS,32.0,320.90625,AL172017,40.0,1005.0,5.0,-2.0,5.0,-3.0,5.0,-3.0,10.0,-5.0,15.0,-7.0,20.0,-11.0,25.0,-14.0,30.0,-19.0,35.0,-23.0,40.0,-30.0,45.0,-34.0,50.0,-38.0,50.0,-39.0,40.0,-31.0,40.0,-32.0,45.0,-35.0,55.0,-42.0,60.0,-46.0,60.0,-46.0,55.0,-46.0,2017
2017280N32321,2017,,,OPHELIA,2017-10-10 12:00:00,TS,31.6,321.5,AL172017,45.0,1002.0,0.0,0.0,5.0,-2.0,10.0,-4.0,15.0,-8.0,20.0,-11.0,25.0,-16.0,30.0,-20.0,35.0,-27.0,40.0,-31.0,45.0,-35.0,45.0,-36.0,35.0,-28.0,35.0,-29.0,40.0,-32.0,50.0,-39.0,55.0,-43.0,55.0,-43.0,50.0,-43.0,45.0,-43.0,40.0,-43.0,2017
2017280N32321,2017,,,OPHELIA,2017-10-11 00:00:00,TS,30.9,322.1875,AL172017,50.0,1000.0,5.0,-2.0,10.0,-6.0,15.0,-9.0,20.0,-14.0,25.0,-18.0,30.0,-25.0,35.0,-29.0,40.0,-33.0,40.0,-34.0,30.0,-26.0,30.0,-27.0,35.0,-30.0,45.0,-37.0,50.0,-41.0,50.0,-41.0,45.0,-41.0,40.0,-41.0,35.0,-41.0,30.0,-41.0,25.0,-42.0,2017
2017280N32321,2017,,,OPHELIA,2017-10-11 12:00:00,TS,30.0,323.3125,AL172017,60.0,994.0,5.0,-3.0,10.0,-8.0,15.0,-12.0,20.0,-19.0,25.0,-23.0,30.0,-27.0,30.0,-28.0,20.0,-20.0,20.0,-21.0,25.0,-24.0,35.0,-31.0,40.0,-35.0,40.0,-35.0,35.0,-35.0,30.0,-35.0,25.0,-35.0,20.0,-35.0,15.0,-36.0,10.0,-37.0,5.0,-35.0,2017
